cat_name; act_name; act_id
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
;;-1
;;-1
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
occupation;engineer (e.g., mechanical or electrical);237
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
;;-1
;;-1
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
transportation;pulling rickshaw;258
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
home repair;hanging sheet rock inside house;259
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
;;-1
;;-1
sports;horseback riding;923
sports;horseback riding;923
sports;horseback riding;923
sports;horseback riding;923
;;-1
;;-1
;;-1
;;-1
;;-1
sports;horse cart, driving, standing or sitting;262
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
;;-1
;;-1
;;-1
occupation;police, general;265
occupation;police, general;265
occupation;police, making an arrest, standing;374
occupation;police, general;265
occupation;police, making an arrest, standing;374
occupation;police, making an arrest, standing;374
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, general;265
occupation;police, making an arrest, standing;374
occupation;police, general;265
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
music playing;double bass, standing;267
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;hockey, field;268
sports;hockey, field;268
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
;;-1
;;-1
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
home repair;automobile repair;270
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
fishing and hunting;trapping game, general;273
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing from river bank;858
fishing and hunting;fishing from river bank;858
fishing and hunting;fishing from river bank;858
fishing and hunting;fishing from river bank;858
fishing and hunting;fishing from river bank;858
fishing and hunting;fishing from river bank;858
;;-1
;;-1
;;-1
;;-1
fishing and hunting;fishing in stream, in waders (Taylor Code 670);295
fishing and hunting;fishing from river bank;858
fishing and hunting;fishing from river bank;858
fishing and hunting;fishing from river bank;858
;;-1
;;-1
;;-1
;;-1
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
lawn and garden;clearing brush;276
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
lawn and garden;gardening, general, moderate effort;326
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
home activities;playing with animals;871
miscellaneous;standing, talking in person;982
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;planting seedlings, shrub, stooping, moderate effort;449
lawn and garden;picking fruits/vegetables;881
lawn and garden;picking fruits/vegetables;881
lawn and garden;picking fruits/vegetables;881
lawn and garden;picking fruits/vegetables;881
miscellaneous;standing, talking in person;982
lawn and garden;picking fruits/vegetables;881
lawn and garden;picking fruits/vegetables;881
lawn and garden;picking fruits/vegetables;881
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;snowboarding;977
winter activities;snowboarding;977
winter activities;snowboarding;977
winter activities;snowboarding;977
winter activities;snowboarding;977
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
winter activities;skiing, downhill;277
occupation;printing, paper industry worker, standing;281
occupation;printing, paper industry worker, standing;281
occupation;printing, paper industry worker, standing;281
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
dancing;ballet, modern, or jazz;282
home activities;playing with children;869
home activities;playing with children;869
home activities;playing with children;869
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;tailoring;908
occupation;tailoring;908
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
volunteer activities;walkrun play with children, moderate, only active periods;167
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, talking in person;982
miscellaneous;standing, miscellaneous;53
inactivity quiet/light;standing quietly, standing in a line;388
occupation;standing, doing work;288
home activities;playing with children;869
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
miscellaneous;standing, talking in person;982
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
occupation;standing, doing work;288
;;-1
;;-1
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
sports;squash;293
transportation;riding in a car or truck;322
transportation;driving automobile or light truck;298
transportation;driving automobile or light truck;298
transportation;driving automobile or light truck;298
bicycling;bicycling, general;302
bicycling;bicycling, racing and road;842
bicycling;bicycling, general;302
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, mountain;840
bicycling;bicycling, mountain;840
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, mountain;840
bicycling;bicycling, mountain;840
bicycling;bicycling, mountain;840
bicycling;bicycling, mountain;840
bicycling;bicycling, mountain;840
bicycling;bicycling, mountain;840
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
bicycling;bicycling, racing and road;780
home activities;kitchen activity, general, (e.g., cooking, washing dishes, cleaning up), moderate effort;737
bicycling;bicycling, racing and road;780
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
;;-1
;;-1
;;-1
;;-1
;;-1
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
fishing and hunting;hunting, birds;303
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
;;-1
;;-1
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
;;-1
;;-1
;;-1
;;-1
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
sports;horseback riding;305
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
;;-1
;;-1
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
water activities;water walking;306
;;-1
;;-1
running;running, on a track, team practice;653
running;running, on a track, team practice;653
running;running, on a track, team practice;653
running;running, marathon;307
running;running, on a track, team practice;653
running;running, on a track, team practice;653
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running;914
running;running, marathon;307
running;running;914
running;running;914
running;running, marathon;307
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
running;running;914
winter activities;skiing, general;304
winter activities;skiing, general;304
winter activities;skiing, general;304
winter activities;skiing, general;304
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
inactivity quiet/light;sitting quietly;877
inactivity quiet/light;sitting quietly;877
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
inactivity quiet/light;sitting quietly;877
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
walking;loading unloading a car, implied walking;366
inactivity quiet/light;reclining;878
walking;backpacking;309
inactivity quiet/light;reclining;878
walking;backpacking;309
walking;backpacking;309
walking;backpacking;309
inactivity quiet/light;reclining;878
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
walking;walking, general;944
transportation;motor scooter, motorcycle;91
inactivity quiet/light;reclining;878
walking;walking, general;944
walking;walking, general;944
walking;walking, general;944
water activities;swimming, lake, ocean, river (Taylor Codes 280, 295);271
water activities;swimming, lake, ocean, river (Taylor Codes 280, 295);271
walking;backpacking;309
miscellaneous;standing, miscellaneous;53
walking;walking, general;944
miscellaneous;standing, miscellaneous;53
water activities;swimming, lake, ocean, river (Taylor Codes 280, 295);271
walking;backpacking;940
walking;backpacking;940
walking;backpacking;940
walking;backpacking;940
walking;backpacking;940
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
walking;walking, general;944
home repair;automobile repair;873
miscellaneous;standing, miscellaneous;53
transportation;riding in a bus or train;485
miscellaneous;standing, talking in person;982
walking;walking, general;944
occupation;truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo;3
occupation;truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo;3
occupation;driving delivery truck, taxi, shuttle bus, school bus;310
occupation;truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo;3
occupation;truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo;3
occupation;truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo;3
occupation;truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo;3
;;-1
;;-1
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
;;-1
;;-1
;;-1
;;-1
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
sports;softball, general;348
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
miscellaneous;standing, miscellaneous;53
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
miscellaneous;standing, talking in person;982
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
miscellaneous;standing, miscellaneous;53
walking;walking, general;944
inactivity quiet/light;standing quietly, standing in a line;388
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
miscellaneous;laughing, sitting;339
inactivity quiet/light;standing quietly, standing in a line;388
inactivity quiet/light;lying quietly, sleeping;879
miscellaneous;laughing, sitting;339
miscellaneous;standing, talking in person;982
inactivity quiet/light;sitting quietly;877
miscellaneous;standing, miscellaneous;53
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
sports;skydiving, base jumping, bungee jumping;350
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
running;jogging;913
water activities;canoeing, kayaking, rowing, competitive;949
conditioning exercise;rowing, stationary;351
running;running;914
running;jogging;913
running;jogging;913
inactivity quiet/light;standing quietly, standing in a line;388
conditioning exercise;bicycling, stationary;843
miscellaneous;standing, talking in person;982
conditioning exercise;bicycling, stationary;843
conditioning exercise;rowing, stationary;351
water activities;canoeing, kayaking, rowing, competitive;949
conditioning exercise;rowing, stationary;351
miscellaneous;standing, miscellaneous;53
inactivity quiet/light;reclining;878
water activities;canoeing, kayaking, rowing, competitive;949
conditioning exercise;resistance training;847
water activities;canoeing, kayaking, rowing, competitive;949
miscellaneous;standing, miscellaneous;53
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;rowing, stationary;351
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
conditioning exercise;resistance training;847
inactivity quiet/light;standing quietly, standing in a line;388
inactivity quiet/light;standing quietly, standing in a line;388
inactivity quiet/light;standing quietly, standing in a line;388
walking;stair climbing, fast pace;352
walking;stair climbing, fast pace;352
miscellaneous;standing, talking in person;982
inactivity quiet/light;sitting quietly;877
inactivity quiet/light;standing quietly, standing in a line;388
walking;stair climbing, fast pace;352
walking;stair climbing, fast pace;352
walking;stair climbing, fast pace;352
walking;stair climbing, fast pace;352
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
inactivity quiet/light;standing quietly, standing in a line;388
miscellaneous;standing, miscellaneous;53
running;running, marathon;307
running;running, marathon;307
running;running, marathon;307
inactivity quiet/light;sitting quietly;877
walking;stair climbing, fast pace;352
walking;stair climbing, fast pace;352
walking;walking, general;944
miscellaneous;sitting, writing, desk work, typing;59
running;running;914
walking;walking, general;944
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
conditioning exercise;circuit training;845
miscellaneous;standing, miscellaneous;53
walking;walking, general;944
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
sports;softball, general;353
;;-1
;;-1
;;-1
;;-1
;;-1
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
sports;frisbee;362
